study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,sampling_richness,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,sampling_abundance,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,sampling_visitation,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact,notes
Timothy_Weekers_Malus_domestica_Netherlands_2019,Gino Conv,Malus domestica,Elstar,IPM,Netherlands,51.271286,4.029028,NA,NA,NA,4,4,2019,12,40000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_Netherlands_2019,Kerk-Avezaath,Malus domestica,Elstar,IPM,Netherlands,51.9119,5.376983,NA,NA,NA,4,4,2019,5,58000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_France_2019,Labarthe,Malus domestica,Golden delicious,IPM,France,44.087743,1.278694,NA,NA,NA,4,4,2019,1.7,91000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_Spain_2019,Mas de Roc,Malus domestica,Golden delicious,IPM,Spain,38.647347,-0.4925,NA,NA,NA,4,4,2019,4.25,19500,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42500,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_France_2019,Mauguio,Malus domestica,Gala,IPM,France,43.630292,4.031917,NA,NA,NA,4,4,2019,3.06,44000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30600,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_Spain_2019,Pedret i Marza,Malus domestica,Gala,organic,Spain,42.315072,3.067672,NA,NA,NA,4,4,2019,7.67,15000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76700,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_Spain_2019,Pepe Ferrandiz,Malus domestica,Gala,organic,Spain,38.670607,-0.843458,NA,NA,NA,4,4,2019,4,24000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_France_2019,Raxol,Malus domestica,Arianne,organic,France,44.086896,1.292512,NA,NA,NA,4,4,2019,3.8,39000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_Spain_2019,Rossello,Malus domestica,Gala,organic,Spain,41.715106,0.609352,NA,NA,NA,4,4,2019,1.5,27330,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_Spain_2019,St. Pere Pescador,Malus domestica,Gala,IPM,Spain,42.204345000000004,3.086478,NA,NA,NA,4,4,2019,1.6,43340,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_UK_2019,UK FarmA,Malus domestica,Gala,IPM,UK,51.139115,0.485916,NA,NA,NA,4,4,2019,1.68,NA,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16800,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
Timothy_Weekers_Malus_domestica_UK_2019,UK FarmB,Malus domestica,Gala,organic,UK,51.12383,0.484012,NA,NA,NA,4,4,2019,10,32000,kg per ha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1016/j.agee.2021.107697, 10.1016/j.ecolind.2022.108880","Timothy Weekers, Jordi Bosch, Diego Cejas, Bianca Drepper, Michael Garratt, Louise Hutchinson, Nicolas Leclercq, Patrick Lhomme, Leon Marshall, Denis Michez, Jean-Marc Molenberg, Stuart Roberts, Laura Roquer-Beni, Guy Smagghe, Peter Vandamme, Nicolas J. Vereecken, Thomas J. Wood","Timothy.weekers@ulb.be, Nicolas.Vereecken@ulb.be",NA
