study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Xylocopa splendidula,other_wild_bees,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Vespidae sp1,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Allograpta sp1,syrphids,Census of 5 minutes,4,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Allograpta sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Allograpta sp3,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Syrphus ribessi,syrphids,Census of 5 minutes,9,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Toxomerus sp1,syrphids,Census of 5 minutes,5,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Toxomerus sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Syrphidae sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Syrphidae sp3,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Vanessa carye,lepidoptera,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Typhedanus undulatus,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Danaus plexippus,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Apis mellifera,honeybees,Census of 5 minutes,24,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Allograpta sp1,syrphids,Census of 5 minutes,4,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Allograpta sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Syrphus ribessi,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Toxomerus sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Syrphidae sp4,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Apis mellifera,honeybees,Census of 5 minutes,56,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Bombus atratus,bumblebees,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,8,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Allograpta sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Allograpta sp2,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Allograpta sp3,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Syrphus ribessi,syrphids,Census of 5 minutes,6,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Eristalis sp3,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Eristalis sp4,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Toxomerus sp1,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Danaus plexippus,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Apis mellifera,honeybees,Census of 5 minutes,33,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Bombus atratus,bumblebees,Census of 5 minutes,7,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,4,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Allograpta sp3,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Syrphus ribessi,syrphids,Census of 5 minutes,7,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Eristalis sp1,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Eristalis sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Eristalis sp3,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Eristalis sp4,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Toxomerus sp1,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Ornidia obessa,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Syrphidae sp1,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Sciaridae sp,other_flies,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Vanessa braziliensis,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Vanessa carye,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Coccinellidae sp,beetles,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Apis mellifera,honeybees,Census of 5 minutes,34,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Ichneumonidea,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Vespidae sp1,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Allograpta sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Allograpta sp2,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Syrphus ribessi,syrphids,Census of 5 minutes,12,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Eristalis sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Toxomerus sp1,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Syrphidae sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Tipulidae,other_flies,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Apis mellifera,honeybees,Census of 5 minutes,42,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Xylocopa ciliata,other_wild_bees,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Xylocopa augusti,other_wild_bees,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Vespidae sp1,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Allograpta sp1,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Syrphus ribessi,syrphids,Census of 5 minutes,9,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Eristalis sp1,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Toxomerus sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Ornidia obessa,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Syrphidae sp3,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Apis mellifera,honeybees,Census of 5 minutes,63,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Bombus atratus,bumblebees,Census of 5 minutes,6,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Xylocopa macrops,other_wild_bees,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Allograpta sp1,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Allograpta sp2,syrphids,Census of 5 minutes,3,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Allograpta sp3,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Syrphus ribessi,syrphids,Census of 5 minutes,5,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Muscidae,other_flies,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Danaus plexippus,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Apis mellifera,honeybees,Census of 5 minutes,64,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Bombus atratus,bumblebees,Census of 5 minutes,9,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Allograpta sp1,syrphids,Census of 5 minutes,6,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Allograpta sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Syrphus ribessi,syrphids,Census of 5 minutes,5,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Toxomerus sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Toxomerus sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Ornidia obessa,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Syrphidae sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Sciaridae sp,other_flies,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Apis mellifera,honeybees,Census of 5 minutes,39,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Bombus atratus,bumblebees,Census of 5 minutes,7,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Vespidae sp2,non_bee_hymenoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Allograpta sp1,syrphids,Census of 5 minutes,8,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Syrphus ribessi,syrphids,Census of 5 minutes,11,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Toxomerus sp1,syrphids,Census of 5 minutes,2,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Toxomerus sp2,syrphids,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Ornidia obessa,syrphids,Census of 5 minutes,5,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Sarcophagidae ,other_flies,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Sciaridae sp,other_flies,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Vanessa braziliensis,lepidoptera,Census of 5 minutes,1,NA,150,NA,"Observation: 5 minutes per plant, 6 plant observations  per site, and	5 rounds per site in season"
