study_id,site_id,sampling_method,pollinator,identified_to,guild,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,description,notes
Diego_Nabaes_Jodar_Apple_Argentina_2019,almo,transects,Apis_mellifera,species,honeybees,155,NA,30,9900,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,almo,transects,Syrphidae_2,morphospecies,syrphids,1,NA,30,9900,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,delimed,transects,Apis_mellifera,species,honeybees,67,NA,30,11250,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,garnor,transects,Apis_mellifera,species,honeybees,29,NA,30,18150,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,reunor,transects,Apis_mellifera,species,honeybees,3,NA,30,9450,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,reusur,transects,Apis_mellifera,species,honeybees,10,NA,30,6300,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,delisur,transects,Apis_mellifera,species,honeybees,113,NA,30,12300,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,delisur,transects,Syrphidae_1,morphospecies,syrphids,1,NA,30,12300,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,delisur,transects,Syrphidae_2,morphospecies,syrphids,1,NA,30,12300,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Apis_mellifera,species,honeybees,94,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Polybia,genera,non_bee_hymenoptera,1,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Calliphoridae,family,other_flies,1,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Muscomorpha_2,morphospecies,other_flies,1,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Muscomorpha_3,morphospecies,other_flies,1,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Muscomorpha_4,morphospecies,other_flies,1,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch11,transects,Syrphidae_2,morphospecies,syrphids,2,NA,30,7500,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch4,transects,Apis_mellifera,species,honeybees,188,NA,30,17100,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch4,transects,Syrphidae_1,morphospecies,syrphids,1,NA,30,17100,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch4,transects,Calliphoridae,family,other_flies,1,NA,30,17100,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,lvch4,transects,Syrphidae_2,morphospecies,syrphids,1,NA,30,17100,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,ros170,transects,Apis_mellifera,species,honeybees,38,NA,30,11550,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec20,transects,Apis_mellifera,species,honeybees,246,NA,30,10800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec20,transects,Syrphidae_1,morphospecies,syrphids,2,NA,30,10800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec20,transects,Calliphoridae,family,other_flies,1,NA,30,10800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec20,transects,Syrphidae_2,morphospecies,syrphids,1,NA,30,10800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec19,transects,Apis_mellifera,species,honeybees,130,NA,30,7200,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec19,transects,Polybia,genera,non_bee_hymenoptera,2,NA,30,7200,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,garsur,transects,Apis_mellifera,species,honeybees,128,NA,30,7200,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,garsur,transects,Muscomorpha_4,morphospecies,other_flies,1,NA,30,7200,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,pach,transects,Apis_mellifera,species,honeybees,181,NA,30,10800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,pach,transects,Muscomorpha_3,morphospecies,other_flies,1,NA,30,10800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,vmanz,transects,Apis_mellifera,species,honeybees,143,NA,30,6600,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,ros25,transects,Apis_mellifera,species,honeybees,117,NA,30,17700,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,ros25,transects,Syrphidae_1,morphospecies,syrphids,1,NA,30,17700,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,maiolo,transects,Apis_mellifera,species,honeybees,95,NA,30,16800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,maiolo,transects,Syrphidae_2,morphospecies,syrphids,1,NA,30,16800,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec3,transects,Apis_mellifera,species,honeybees,111,NA,30,9900,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,tec3,transects,Muscomorpha_3,morphospecies,other_flies,1,NA,30,9900,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,nmr,transects,Apis_mellifera,species,honeybees,69,NA,30,18600,two within site spatial replicates multiplied by three within site temporal replicates,NA
Diego_Nabaes_Jodar_Apple_Argentina_2019,reyes,transects,Apis_mellifera,species,honeybees,30,NA,30,10350,two within site spatial replicates multiplied by three within site temporal replicates,NA
