study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B17,Helophilus pendulus,syrphids,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B17,Lasioglossum sexnotatum,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B17,Merodon equestris,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B17,Syrphus vitripennis,syrphids,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Andrena synadelpha,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",156,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Bombus hypnorum,bumblebees,"sweepnet, flower visiting individuals only",7,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",10,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",101,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Osmia bicornis,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Platycheirus peltatus,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B18,Syrphus vitripennis,syrphids,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Andrena fulva,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Andrena haemorrhoa,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",86,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",16,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Bombus hypnorum,bumblebees,"sweepnet, flower visiting individuals only",4,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",7,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",18,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",9,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",143,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B19,Eristalis pertinax,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Andrena haemorrhoa,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",81,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Bombus hypnorum,bumblebees,"sweepnet, flower visiting individuals only",5,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",11,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",18,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",79,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Eupeodes corollae,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Helophilus trivittatus,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Myathropa florea,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B20,Rhingia campestris,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",173,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",14,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",96,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Eupeodes corollae,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Helophilus hybridus,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B21,Scaeva selenitica,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",12,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",3,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",51,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",26,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",108,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B22,Osmia bicornis,other_wild_bees,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",8,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",57,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Bombus hypnorum,bumblebees,"sweepnet, flower visiting individuals only",4,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",40,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",11,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",11,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B23,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",186,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",213,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",5,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",88,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Eupeodes corollae,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Helophilus trivittatus,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B24,Myathropa florea,syrphids,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Andrena haemorrhoa,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",280,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Bombus hypnorum,bumblebees,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Bombus pascuorum,bumblebees,"sweepnet, flower visiting individuals only",2,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Bombus pratorum,bumblebees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B25,Bombus terrestris,bumblebees,"sweepnet, flower visiting individuals only",109,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B26,Andrena nigroaenea,other_wild_bees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B26,Apis mellifera,honeybees,"sweepnet, flower visiting individuals only",548,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B26,Bombus hortorum,bumblebees,"sweepnet, flower visiting individuals only",8,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B26,Bombus hypnorum,bumblebees,"sweepnet, flower visiting individuals only",4,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
David_Kleijn_Vaccinium_corymbosum_Netherlands_2013,B26,Bombus lapidarius,bumblebees,"sweepnet, flower visiting individuals only",1,NA,NA,NA,"within one crop field, 3 plots for crop measurements and 12 inventory transects were randomly located.	2 inventory rounds per transect (1x morning, 1x afternoon)"
