study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,sampling_richness,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,sampling_abundance,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,sampling_visitation,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact,notes
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_4,Prunus avium,Kordia and Regina,conventional,Belgium,50.7103996276855,5.16217422485352,NA,NA,31U,4,5,2016,2,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,3,3,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",110,105,5,0,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to gibberellin application
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_5,Prunus avium,Kordia and Regina,conventional,Belgium,50.7950248718262,5.35525369644165,NA,NA,31U,4,5,2016,0.5,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,10,11.105,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",56,34,5,5,12,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to gibberellin application
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_6,Prunus avium,Kordia and Regina,conventional,Belgium,50.8903045654297,5.22275829315186,NA,NA,31U,4,5,2016,0.8,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,4,4.986,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",73,68,4,1,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to gibberellin application
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_7,Prunus avium,Kordia and Regina,conventional,Belgium,50.9302101135254,4.97656726837158,NA,NA,31U,4,5,2016,0.7,15.7,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,6,6.974,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",39,26,8,4,1,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_8,Prunus avium,Kordia and Regina,conventional,Belgium,50.7602081298828,5.23345375061035,NA,NA,31U,4,5,2016,2.4,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,5,10.824,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",34,30,1,2,1,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to gibberellin application
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_9,Prunus avium,Kordia and Regina,conventional,Belgium,50.8304595947266,5.45679664611816,NA,NA,31U,4,5,2016,2.3,11.2,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,11,16.885,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",52,36,8,7,1,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_10,Prunus avium,Kordia and Regina,conventional,Belgium,50.897891998291,5.36768054962158,NA,NA,31U,4,5,2016,2,5.9,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,2,2,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",53,51,2,0,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_11,Prunus avium,Kordia and Regina,conventional,Belgium,50.8130111694336,5.35992097854614,NA,NA,31U,4,4,2017,1,30.23,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,9,15.149,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",62,47,10,2,3,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_12,Prunus avium,Kordia and Regina,conventional,Belgium,51.1745223999023,4.60074472427368,NA,NA,31U,4,4,2017,1.8,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,10,12.228,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",101,68,26,4,3,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to frost damage
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_13,Prunus avium,Kordia and Regina,conventional,Belgium,50.9625968933105,4.14462280273438,NA,NA,31U,4,4,2017,1,15.58,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,12,15.939,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",66,39,13,10,4,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_14,Prunus avium,Kordia and Regina,conventional,Belgium,50.8032073974609,5.28096294403076,NA,NA,31U,4,4,2017,0.6,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,3,3,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",38,33,5,0,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to frost damage
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_15,Prunus avium,Kordia and Regina,conventional,Belgium,50.9258804321289,4.93035697937012,NA,NA,31U,4,4,2017,1.5,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,8,9.944,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",36,10,20,6,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to frost damage
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_16,Prunus avium,Kordia and Regina,conventional,Belgium,50.7927474975586,5.24130249023438,NA,NA,31U,4,4,2017,1.6,7.89,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,3,3.496,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",134,131,2,1,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_17,Prunus avium,Kordia and Regina,conventional,Belgium,50.755687713623,5.14155244827271,NA,NA,31U,4,4,2017,2,4.67,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,5,10.933,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",89,85,2,2,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,NA
Eeraerts_etal_sweetcherry_Belgium_2019,Eeraerts_etal_2019_18,Prunus avium,Kordia and Regina,conventional,Belgium,50.7708625793457,5.32553243637085,NA,NA,31U,4,4,2017,2.2,NA,fruit set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,observed pollinator richness,3,3.975,Chao1,all visitors considered,"Insect net, cathing from central observation plot (5 x 4 m2)+Insect net, cathing from three  observation plot (5 x 4 m2)",40,38,1,1,0,0,0,0,0,0,0,60,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.agee.2019.106586,"Maxime Eeraerts, Guy Smagghen and Ivan Meeus",maxime.eeraerts@gmail.com,Fruit set measurement was omitted due to frost damage
