study_id,site_id,sampling_method,pollinator,identified_to,guild,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,description,notes
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.carantonica,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.flavipes,species,other_wild_bees,2,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.haemorrhoa,species,other_wild_bees,2,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.minutula,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.nigroaenea,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Andrena.nitida,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,70,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Bombus.platorum,species,bumblebees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,2,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Lasioglossum.calceatum,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_5,"Insect net,  walking transects between tree rows",Osmia.cornuta,species,other_wild_bees,1,7300,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,"Insect net,  walking transects between tree rows",Andrena.barbilabris,species,other_wild_bees,1,22625,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,"Insect net,  walking transects between tree rows",Andrena.fulva,species,other_wild_bees,1,22625,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,"Insect net,  walking transects between tree rows",Andrena.haemorrhoa,species,other_wild_bees,1,22625,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,"Insect net,  walking transects between tree rows",Apis.mellifera,species,other_wild_bees,76,22625,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,1,22625,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_6,"Insect net,  walking transects between tree rows",Osmia.bicornis,species,other_wild_bees,1,22625,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,1,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,1,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Andrena.fulva,species,other_wild_bees,1,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Andrena.gravida,species,other_wild_bees,1,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,138,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,1,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_7,"Insect net,  walking transects between tree rows",Nomada.lathburiana,species,other_wild_bees,1,6600,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,2,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Andrena.carantonica,species,other_wild_bees,1,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Andrena.cineraria,species,other_wild_bees,1,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,1,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Andrena.nigroaenea,species,other_wild_bees,1,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,78,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,2,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_8,"Insect net,  walking transects between tree rows",Osmia.cornuta,species,other_wild_bees,1,12500,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_9,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,4,9725,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_9,"Insect net,  walking transects between tree rows",Andrena.fulva,species,other_wild_bees,1,9725,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_9,"Insect net,  walking transects between tree rows",Andrena.nigroaenea,species,other_wild_bees,1,9725,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_9,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,34,9725,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_9,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,4,9725,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,4,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Andrena.carantonica,species,other_wild_bees,1,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,2,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Andrena.haemorrhoa,species,other_wild_bees,2,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Andrena.nigroaenea,species,other_wild_bees,1,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,44,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Bombus.pratorum,species,bumblebees,1,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,2,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_10,"Insect net,  walking transects between tree rows",Osmia.cornuta,species,other_wild_bees,5,5875,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,2,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Andrena.carantonica,species,other_wild_bees,6,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,1,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Andrena.fulva,species,other_wild_bees,1,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Andrena.haemorrhoa,species,other_wild_bees,2,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Andrena.helvola,species,other_wild_bees,1,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,50,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Bombus.terrestris,species,bumblebees,1,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_11,"Insect net,  walking transects between tree rows",Nomada.fabriciana,species,other_wild_bees,1,14475,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,3,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,8,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Andrena.haemorrhoa,species,other_wild_bees,2,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Andrena.nitida,species,other_wild_bees,1,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Apis.mellifera,species,other_wild_bees,34,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Lasioglossum.calceatum,species,other_wild_bees,1,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Nomada.ruficornis,species,other_wild_bees,1,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_12,"Insect net,  walking transects between tree rows",Osmia.cornuta,species,other_wild_bees,2,14900,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Syrphidae,family,syrphids,4,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Andrena.carantonica,species,other_wild_bees,7,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Andrena.chrysosceles,species,other_wild_bees,3,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Andrena.dorsata,species,other_wild_bees,3,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Andrena.flavipes,species,other_wild_bees,2,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Andrena.fulva,species,other_wild_bees,1,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Andrena.haemorrhoa,species,other_wild_bees,25,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
Ariza_etal_sweetcherry_Belgium_2019,Ariza_etal_2019_13,"Insect net,  walking transects between tree rows",Apis.mellifera,species,honeybees,34,8000,120,NA,"2 people, each 1 time 60 minutes per transect during full bloom of sweet cherry trees",NA
