"study_id","site_id","crop","variety","management","country","latitude","longitude","X_UTM","Y_UTM","zone_UTM","sampling_start_month","sampling_end_month","sampling_year","field_size","yield","yield_units","yield2","yield2_units","yield_treatments_no_pollinators","yield_treatments_pollen_supplement","yield_treatments_no_pollinators2","yield_treatments_pollen_supplement2","fruits_per_plant","fruit_weight","plant_density","seeds_per_fruit","seeds_per_plant","seed_weight","sampling_richness","observed_pollinator_richness","other_pollinator_richness","other_richness_estimator_method","richness_restriction","sampling_abundance","abundance","ab_honeybee","ab_bombus","ab_wildbees","ab_syrphids","ab_humbleflies","ab_other_flies","ab_beetles","ab_lepidoptera","ab_nonbee_hymenoptera","ab_others","total_sampled_area","total_sampled_time","sampling_visitation","visitation_rate_units","visitation_rate","visit_honeybee","visit_bombus","visit_wildbees","visit_syrphids","visit_humbleflies","visit_other_flies","visit_beetles","visit_lepidoptera","visit_nonbee_hymenoptera","visit_others","Publication","Credit","Email_contact","notes"
"Agustin_Saez_Rubus_idaeus_Argentina_2014","Ines","Rubus idaeus","Autumn bliss","organic","Argentina",-42.066017,-71.504517,NA,NA,NA,1,2,"2014",0.3,5695.813085,"kg per hectare",2.58,"individual fruit weight (grams)",NA,NA,2.01,NA,NA,2.58,NA,NA,NA,NA,"sweep net",4,4.993,"Chao 1","only bees","sweep net",147,130,15,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1126/science.aac7287","Agustin Saez/CONICET (Universidad Nacional del Comahue)","agustinsaez@live.com.ar",NA
"Agustin_Saez_Rubus_idaeus_Argentina_2014","Tranquerita","Rubus idaeus","Autumn bliss","organic","Argentina",-42.095833,-71.518417,NA,NA,NA,1,2,"2014",0.06,3436.125,"kg per hectare",2.05,"individual fruit weight (grams)",NA,NA,1.58,NA,NA,2.05,NA,NA,NA,NA,"sweep net",4,4,"Chao 1","only bees","sweep net",100,52,43,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1126/science.aac7287","Agustin Saez/CONICET (Universidad Nacional del Comahue)","agustinsaez@live.com.ar",NA
"Agustin_Saez_Rubus_idaeus_Argentina_2014","Hernan","Rubus idaeus","Autumn bliss","organic","Argentina",-41.902983,-71.536111,NA,NA,NA,1,2,"2014",0.065,4288.846154,"kg per hectare",2.04,"individual fruit weight (grams)",NA,NA,1.69,NA,NA,2.04,NA,NA,NA,NA,"sweep net",4,4,"Chao 1","only bees","sweep net",263,85,156,22,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1126/science.aac7287","Agustin Saez/CONICET (Universidad Nacional del Comahue)","agustinsaez@live.com.ar",NA
"Agustin_Saez_Rubus_idaeus_Argentina_2014","El Chucao","Rubus idaeus","Autumn bliss","organic","Argentina",-42.028397,-71.589024,NA,NA,NA,1,2,"2014",0.11,3226.253538,"kg per hectare",2.86,"individual fruit weight (grams)",NA,NA,2.18,NA,NA,2.86,NA,NA,NA,NA,"sweep net",3,3,"Chao 1","only bees","sweep net",161,62,96,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1126/science.aac7287","Agustin Saez/CONICET (Universidad Nacional del Comahue)","agustinsaez@live.com.ar",NA
"Agustin_Saez_Rubus_idaeus_Argentina_2014","El Monje","Rubus idaeus","Autumn bliss","organic","Argentina",-42.099967,-71.452717,NA,NA,NA,1,2,"2014",0.095,6129.2514,"kg per hectare",2.37,"individual fruit weight (grams)",NA,NA,2.55,NA,NA,2.37,NA,NA,NA,NA,"sweep net",3,3,"Chao 1","only bees","sweep net",128,97,26,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1126/science.aac7287","Agustin Saez/CONICET (Universidad Nacional del Comahue)","agustinsaez@live.com.ar",NA
"Agustin_Saez_Rubus_idaeus_Argentina_2014","Las Acacias","Rubus idaeus","Autumn bliss","organic","Argentina",-42.088268,-71.485892,NA,NA,NA,1,2,"2014",0.13,2843.338667,"kg per hectare",2.34,"individual fruit weight (grams)",NA,NA,2.75,NA,NA,2.34,NA,NA,NA,NA,"sweep net",2,2,"Chao 1","only bees","sweep net",97,60,37,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1126/science.aac7287","Agustin Saez/CONICET (Universidad Nacional del Comahue)","agustinsaez@live.com.ar",NA
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Angel","Fragaria x ananassa","Fortuna","conventional","Spain",37.194164276123,-6.8266658782959,NA,NA,NA,1,4,"2016",NA,29.8,"grams per fruit",NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",6,10.422,"Chao 1","all visitors considered","transects",58,41,12,0,4,0,1,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",6.01659751037344,4.25311203319502,1.2448132780083,0,0.4149377593361,0,0.103734439834025,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Francisco1","Fragaria x ananassa","Fortuna","conventional","Spain",37.2452774047852,-6.59694385528564,NA,NA,NA,1,4,"2016",NA,32.3,"grams per fruit",NA,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",10,14.12,"Chao 1","all visitors considered","transects",89,69,0,2,13,0,4,0,1,0,0,800,240,NA,"visits per 100 flowers and hour",5.10321100917431,3.95642201834862,0,0.114678899082569,0.745412844036697,0,0.229357798165138,0,0.0573394495412844,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Francisco2","Fragaria x ananassa","Fortuna","conventional","Spain",37.2797203063965,-6.59972190856934,NA,NA,NA,1,4,"2016",NA,38.4,"grams per fruit",NA,NA,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",11,28.818,"Chao 1","all visitors considered","transects",99,80,1,0,16,0,2,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",14.1428571428571,11.4285714285714,0.142857142857143,0,2.28571428571429,0,0.285714285714286,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Juanantonio","Fragaria x ananassa","Fortuna","conventional","Spain",37.2613868713379,-6.7994441986084,NA,NA,NA,1,4,"2016",NA,30.8,"grams per fruit",NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",3,3,"Chao 1","all visitors considered","transects",15,11,2,0,2,0,0,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",2.97619047619048,2.18253968253968,0.396825396825397,0,0.396825396825397,0,0,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Manoli","Fragaria x ananassa","Fortuna","conventional","Spain",37.3183326721191,-6.65972185134888,NA,NA,NA,1,4,"2016",NA,32,"grams per fruit",NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",7,16.945,"Chao 1","all visitors considered","transects",181,169,0,0,10,0,2,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",26.0057471264368,24.2816091954023,0,0,1.4367816091954,0,0.28735632183908,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Manolo","Fragaria x ananassa","Fortuna","conventional","Spain",37.3886108398438,-6.91083288192749,NA,NA,NA,1,4,"2016",NA,29.6,"grams per fruit",NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",5,7.885,"Chao 1","all visitors considered","transects",26,19,0,0,5,0,1,1,0,0,0,800,240,NA,"visits per 100 flowers and hour",2.96803652968037,2.1689497716895,0,0,0.570776255707763,0,0.114155251141553,0.114155251141553,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Maria","Fragaria x ananassa","Fortuna","conventional","Spain",37.085277557373,-6.55111122131348,NA,NA,NA,1,4,"2016",NA,34.3,"grams per fruit",NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",4,4.988,"Chao 1","all visitors considered","transects",84,77,1,0,6,0,0,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",10.6598984771574,9.77157360406091,0.126903553299492,0,0.761421319796954,0,0,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Mariadonana","Fragaria x ananassa","Fortuna","conventional","Spain",37.0849990844727,-6.52194404602051,NA,NA,NA,1,4,"2016",NA,39.1,"grams per fruit",NA,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",2,2,"Chao 1","all visitors considered","transects",46,43,0,0,3,0,0,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",6.96969696969697,6.51515151515152,0,0,0.454545454545455,0,0,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Mazagon1","Fragaria x ananassa","Fortuna","conventional","Spain",37.1719436645508,-6.85027694702148,NA,NA,NA,1,4,"2016",NA,27.3,"grams per fruit",NA,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",7,14.667,"Chao 1","all visitors considered","transects",24,11,7,0,4,0,2,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",3.42857142857143,1.57142857142857,1,0,0.571428571428571,0,0.285714285714286,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Miguel","Fragaria x ananassa","Fortuna","conventional","Spain",37.2080535888672,-6.88833284378052,NA,NA,NA,1,4,"2016",NA,28.8,"grams per fruit",NA,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",6,15.783,"Chao 1","all visitors considered","transects",46,41,0,0,3,0,1,0,1,0,0,800,240,NA,"visits per 100 flowers and hour",7.82312925170068,6.97278911564626,0,0,0.510204081632653,0,0.170068027210884,0,0.170068027210884,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Pepeluis","Fragaria x ananassa","Fortuna","conventional","Spain",37.2436103820801,-6.77222204208374,NA,NA,NA,1,4,"2016",NA,33.1,"grams per fruit",NA,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",8,17.92,"Chao 1","all visitors considered","transects",125,113,0,0,6,0,6,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",16.7112299465241,15.1069518716578,0,0,0.802139037433155,0,0.802139037433155,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alejandro_Trillo_Fragaria_ananassa_Spain_2016","Regidor","Fragaria x ananassa","Fortuna","conventional","Spain",37.2811126708984,-6.72083282470703,NA,NA,NA,1,4,"2016",NA,30.6,"grams per fruit",NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"transects",5,7.727,"Chao 1","all visitors considered","transects",11,3,0,0,2,0,6,0,0,0,0,800,240,NA,"visits per 100 flowers and hour",1.39593908629442,0.380710659898477,0,0,0.253807106598985,0,0.761421319796954,0,0,0,0,"10.1016/j.baae.2018.05.008","Trillo, A., Herrera, J. M., and Vila, M","atrilloig@gmail.com","total_sampled_area: 800 m2 for honeybees and bumblebees, otherwise 400 m2"
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","1","Coffea arabica",NA,NA,"Indonesia",-1.47777771949768,120.348480224609,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",14,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",30.9333333333333,9.33333333333333,0,21.6,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","2","Coffea arabica",NA,NA,"Indonesia",-1.41333329677582,120.34383392334,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",8,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",23.2,6.4,0,16.8,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","3","Coffea arabica",NA,NA,"Indonesia",-1.43470001220703,120.356353759766,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",5,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",10.4,0,0,10.4,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","4","Coffea arabica",NA,NA,"Indonesia",-10.4317331314087,120.356353759766,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",3,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",10.6666666666667,8.53333333333333,0,2.13333333333333,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","5","Coffea arabica",NA,NA,"Indonesia",-1.42439997196198,120.357147216797,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",7,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",18.9333333333333,8.53333333333333,0,10.4,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","6","Coffea arabica",NA,NA,"Indonesia",-1.40625,120.357147216797,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",7,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",23.7333333333333,16.8,0,6.93333333333333,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","7","Coffea arabica",NA,NA,"Indonesia",-1.41041672229767,120.305870056152,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",13,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",27.7333333333333,8.8,0,18.9333333333333,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","8","Coffea arabica",NA,NA,"Indonesia",-1.42980003356934,120.312019348145,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",6,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",27.7333333333333,6.93333333333333,0,20.8,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","9","Coffea arabica",NA,NA,"Indonesia",-1.42883336544037,120.306999206543,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",13,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",32.8,13.6,0,19.2,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","10","Coffea arabica",NA,NA,"Indonesia",-1.40456664562225,120.349014282227,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",16,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",35.4666666666667,9.6,0,25.8666666666667,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
"Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001","11","Coffea arabica",NA,NA,"Indonesia",-1.44243335723877,120.307014465332,NA,NA,NA,10,7,"2000-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"focal observations",13,NA,NA,"only bees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,"focal observations","visits per plant and hour",43.2,20.2666666666667,0,22.9333333333333,0,0,0,0,0,0,0,"10.1098/rspb.2002.2306","Alexandra-Maria Klein, Ingolf Steffan-Dewenter and Teja Tscharntke","alexandra.klein@nature.uni-freiburg.de",NA
