study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
ande02,5.3,Fragaria × ananassa,NA,organic,Sweden,55.63207,13.312453,NA,NA,NA,NA,NA,2009,NA,42.105263157894704,Percentage of fully pollinated fruits per pot,115,Total number of fruits per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,35.52,Chao1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Georg Andersson (Lund University), Project MULTIFUNC",gandersson@unrn.edu.ar
ande02,5.4,Fragaria × ananassa,NA,organic,Sweden,55.403555,13.202297,NA,NA,NA,NA,NA,2009,NA,73.0769230769231,Percentage of fully pollinated fruits per pot,196,Total number of fruits per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14.68,Chao1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Georg Andersson (Lund University), Project MULTIFUNC",gandersson@unrn.edu.ar
burn01,c.IAJ.C,Malus domestica,Dabinett,3,Ireland,52.141402,-7.805607,NA,NA,NA,5,5,2018,7,0.3125,Fruit set (%),53.404,Mean weight per apple (g per apple),0.0869565217391304,0.193548387096774,93.205,40.9266666666667,NA,53.404,NA,0.6,NA,NA,NA,NA,NA,166,148,15,3,0,0,0,0,0,0,0,2406,147,visits per 100 flowers and hour,0.923076923076923,13.3333333333333,0,0.205128205128205,0.615384615384615,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.IAJ.E,Malus domestica,Dabinett,3,Ireland,52.141447,-7.804151,NA,NA,NA,5,5,2018,7,0.275862068965517,Fruit set (%),57.23625,Mean weight per apple (g per apple),0.225806451612903,0.125,61.03,64.15,NA,57.23625,NA,0.875,NA,NA,NA,NA,NA,94,76,10,3,4,0,0,0,0,1,0,2406,143,visits per 100 flowers and hour,1.62151067323481,23.6453201970443,0,0.255427841634738,0,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.LHO.C,Malus domestica,Dabinett,3,Ireland,52.141215,-8.739443,NA,NA,NA,5,5,2018,3,0.307692307692308,Fruit set (%),39.51875,Mean weight per apple (g per apple),0.2,0.375,28.7483333333333,33.2111111111111,NA,39.51875,NA,1.625,NA,NA,NA,NA,NA,127,93,5,8,17,0,4,0,0,0,0,2406,142,visits per 100 flowers and hour,0.330053685947651,16.243654822335,1.35363790186125,0.930626057529611,0.2165820642978,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.LHO.E,Malus domestica,Dabinett,3,Ireland,52.141537,-8.738346,NA,NA,NA,5,5,2018,3,0.214285714285714,Fruit set (%),57.61,Mean weight per apple (g per apple),0.148148148148148,0.260869565217391,54.0225,58.715,NA,57.61,NA,1.1666666666666667,NA,NA,NA,NA,NA,54,31,8,4,7,0,2,0,0,2,0,2406,155,visits per 100 flowers and hour,0.29868578255675,6.81003584229391,0,1.0752688172043,0.17921146953405,0,1.7921146953405,0,0,0.3584229390681,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.LWO.C,Malus domestica,Dabinett,3,Ireland,52.358061,-7.476684,NA,NA,NA,5,5,2018,3,0.238095238095238,Fruit set (%),39.972,Mean weight per apple (g per apple),0.0740740740740741,0.153846153846154,28.32,25.4425,NA,39.972,NA,2.4,NA,NA,NA,NA,NA,151,141,10,0,0,0,0,0,0,0,0,2406,146,visits per 100 flowers and hour,1.06122448979592,23.8095238095238,0,0.340136054421769,1.02040816326531,0,0.340136054421769,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.LWO.E,Malus domestica,Dabinett,3,Ireland,52.357896,-7.475144,NA,NA,NA,5,5,2018,3,0.318181818181818,Fruit set (%),63.4214285714286,Mean weight per apple (g per apple),0.25,0.333333333333333,51.484,62.3275,NA,63.4214285714286,NA,1.7142857142857142,NA,NA,NA,NA,NA,67,50,5,6,4,0,2,0,0,0,0,2406,146,visits per 100 flowers and hour,0.38015206082433,14.4607843137255,0.245098039215686,0.299564270152505,0.245098039215686,0,0.980392156862745,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.MFO.C,Malus domestica,Dabinett,3,Ireland,52.583161,-7.296903,NA,NA,NA,5,5,2018,3,0.193548387096774,Fruit set (%),45.0083333333333,Mean weight per apple (g per apple),0,0.285714285714286,0,43.2483333333333,NA,45.0083333333333,NA,4.166666666666667,NA,NA,NA,NA,NA,46,36,5,2,3,0,0,0,0,0,0,2406,148,visits per 100 flowers and hour,0.547307132459971,11.6448326055313,0.291120815138282,1.16448326055313,0.145560407569141,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,c.MFO.E,Malus domestica,Dabinett,3,Ireland,52.583281,-7.296022,NA,NA,NA,5,5,2018,3,0.225806451612903,Fruit set (%),44.0957142857143,Mean weight per apple (g per apple),0.148148148148148,0.366666666666667,46.7575,40.6909090909091,NA,44.0957142857143,NA,1.2857142857142858,NA,NA,NA,NA,NA,39,25,6,3,5,0,0,0,0,0,0,2406,143,visits per 100 flowers and hour,0.466954022988506,2.01149425287356,3.73563218390805,0.862068965517241,0,0,0.862068965517241,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.BAF.C,Malus domestica,Jonagored,3,Ireland,52.226408,-6.573203,NA,NA,NA,4,5,2018,3,0.214285714285714,Fruit set (%),202.776666666667,Mean weight per apple (g per apple),0.107142857142857,0.555555555555556,203.253333333333,145.346666666667,NA,202.776666666667,NA,2.8333333333333335,NA,NA,NA,NA,NA,101,14,54,11,19,0,2,0,1,0,0,3208,208,visits per 100 flowers and hour,0.192982456140351,1.8640350877193,1.75438596491228,0.657894736842105,0.137061403508772,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.BAF.E,Malus domestica,Jonagored,3,Ireland,52.225487,-6.573774,NA,NA,NA,4,5,2018,3,0.217391304347826,Fruit set (%),143.486,Mean weight per apple (g per apple),0,0.136363636363636,0,128.62,NA,143.486,NA,3,NA,NA,NA,NA,NA,79,2,52,6,17,0,1,1,0,0,0,3208,194,visits per 100 flowers and hour,0.0875853395616241,1.4945652173913,0.317028985507246,0.407608695652174,0.222826086956522,0,0.271739130434783,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.IAJ.C,Malus domestica,Jonagored,3,Ireland,52.138815,-7.808374,NA,NA,NA,4,5,2018,1,0.34375,Fruit set (%),186.5,Mean weight per apple (g per apple),0,0.620689655172414,0,170.915555555556,NA,186.5,NA,4.2727272727272725,NA,NA,NA,NA,NA,44,10,8,0,23,0,3,0,0,0,0,3208,211,visits per 100 flowers and hour,0.169605174929989,0.958466453674121,2.87539936102236,0.283990060347888,0.45926517571885,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.IAJ.E,Malus domestica,Jonagored,3,Ireland,52.138606,-7.808374,NA,NA,NA,4,5,2018,1,0.466666666666667,Fruit set (%),210.135714285714,Mean weight per apple (g per apple),0,0.457142857142857,0,175.626875,NA,210.135714285714,NA,3,NA,NA,NA,NA,NA,59,14,13,8,22,0,2,0,0,0,0,3208,199.8,visits per 100 flowers and hour,0.148658906882591,3.64372469635627,2.22672064777328,0.0899685110211426,0.314889788573999,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.LIA.C,Malus domestica,Jonagored,3,Ireland,52.304403,-7.280924,NA,NA,NA,4,5,2018,4,0.153846153846154,Fruit set (%),150.31,Mean weight per apple (g per apple),0,0.37037037037037,0,125.237,NA,150.31,NA,4.5,NA,NA,NA,NA,NA,93,48,29,3,11,0,2,0,0,0,0,3208,207,visits per 100 flowers and hour,0.260416666666667,9.34959349593496,1.32113821138211,0,0.114329268292683,0,0.203252032520325,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.LIA.E,Malus domestica,Jonagored,3,Ireland,52.304991,-7.279732,NA,NA,NA,4,5,2018,4,0.368421052631579,Fruit set (%),167.291428571429,Mean weight per apple (g per apple),0.0434782608695652,0.4,159.13,173.458,NA,167.291428571429,NA,2.5714285714285716,NA,NA,NA,NA,NA,112,57,22,7,19,0,5,2,0,0,0,3208,208,visits per 100 flowers and hour,0.172001510257163,5.0761421319797,0.888324873096447,0.571065989847716,0.385786802030457,0,0.253807106598985,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.TAF.C,Malus domestica,Jonagored,3,Ireland,52.380339,-7.843109,NA,NA,NA,4,5,2018,4,0.516129032258065,Fruit set (%),194.325625,Mean weight per apple (g per apple),0.0357142857142857,0.533333333333333,258.62,204.626875,NA,194.325625,NA,1.5625,NA,NA,NA,NA,NA,50,1,12,3,26,0,7,1,0,0,0,3208,215,visits per 100 flowers and hour,0.0997630627260257,1.51515151515152,0.336700336700337,0.168350168350168,0.199915824915825,0,1.85185185185185,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
burn01,d.TAF.E,Malus domestica,Jonagored,3,Ireland,52.379538,-7.844695,NA,NA,NA,4,5,2018,4,0.4,Fruit set (%),213.579,Mean weight per apple (g per apple),0,0.555555555555556,0,215.291,NA,213.579,NA,2.4,NA,NA,NA,NA,NA,35,2,7,7,16,0,3,0,0,0,0,3208,205,visits per 100 flowers and hour,0.147306397306397,1.89393939393939,0.473484848484849,0.189393939393939,0.331439393939394,0,0,0,0,0,0,NA,Katherine LW Burns & Dara A Stanley,katherine.burns@ucdconnect.ie
Bart01,1,Brassica napus,Excalibur,conventional,Sweden,58.403912,14.180431,NA,NA,NA,5,6,2013,NA,1066.3273568333334,kg/ha,NA,NA,NA,NA,NA,NA,30.075,NA,23,24.03125,731.5425,0.6181666666666666,10,12.333,Chao1,15,0,4,0,5,0,2,0,2,2,0,100,30,visits per 100 flowers and hour,14.76923076923077,5.333333333333333,1.2307692307692308,0,1.641025641025641,0,5.743589743589744,0,0.8205128205128205,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,2,Brassica napus,NA,conventional,Sweden,58.200082,13.556258,NA,NA,NA,5,6,2013,NA,1456.6619695000002,kg/ha,NA,NA,NA,NA,NA,NA,42.375,NA,25,29.5125,1247.37375,0.46558333333333335,12,27.111,Chao1,18,0,2,4,4,0,8,0,0,0,0,100,30,visits per 100 flowers and hour,6.689895470383275,0.3344947735191638,1.505226480836237,0.3344947735191638,0.8362369337979094,0,3.177700348432056,0.1672473867595819,0,0.3344947735191638,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,3,Brassica napus,Excalibur,conventional,Sweden,58.171296,13.643916,NA,NA,NA,5,6,2013,NA,1068.54363525,kg/ha,NA,NA,NA,NA,NA,NA,36.825,NA,19.625,24.80625,916.76125,0.5883333333333334,15,28.05,Chao1,30,0,0,1,13,0,10,1,0,5,0,100,30,visits per 100 flowers and hour,10.302439024390244,0.9365853658536586,0.9365853658536586,0.23414634146341465,3.9804878048780488,0,4.214634146341464,0,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,4,Brassica napus,Excalibur,conventional,Sweden,58.109959,13.755515,NA,NA,NA,5,6,2013,NA,1379.817106,kg/ha,NA,NA,NA,NA,NA,NA,35.699999999999996,NA,25.875,27.7875,989.36875,0.5342083333333334,10,13.867,Chao1,30,0,0,0,8,0,20,0,0,2,0,100,30,visits per 100 flowers and hour,11.621052631578948,2.778947368421053,0,0,1.263157894736842,0,7.578947368421052,0,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,5,Brassica napus,Compass,conventional,Sweden,58.563892,13.029755,NA,NA,NA,5,6,2013,NA,1293.327361875,kg/ha,NA,NA,NA,NA,NA,NA,29.875,NA,27.875,30.7,915.99875,0.5083333333333333,13,69.719,Chao1,16,0,1,0,6,0,2,0,0,7,0,100,30,visits per 100 flowers and hour,11.142857142857142,0,0.5714285714285714,0,3.142857142857143,0,7.428571428571429,0,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,6,Brassica napus,Compass,conventional,Sweden,58.527049,12.958532,NA,NA,NA,5,6,2013,NA,1074.8796940833333,kg/ha,NA,NA,NA,NA,NA,NA,26.075,NA,22.75,30.6375,798.6437500000001,0.5964583333333333,20,143.586,Chao1,29,0,7,2,14,0,3,2,0,1,0,100,30,visits per 100 flowers and hour,15.555555555555555,2.6666666666666665,1.3333333333333333,0.8888888888888888,2.2222222222222223,0,8,0,0,0,0.4444444444444444,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,7,Brassica napus,Excalibur,conventional,Sweden,58.503509,13.044996,NA,NA,NA,5,6,2013,NA,1350.8398829166667,kg/ha,NA,NA,NA,NA,NA,NA,40.875,NA,24.5,24.69375,1005.34625,0.5350833333333334,19,42.52,Chao1,25,0,2,3,10,0,7,2,0,1,0,100,30,visits per 100 flowers and hour,23.791304347826088,11.68695652173913,2.9217391304347826,0,3.3391304347826085,0,5.843478260869565,0,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,8,Brassica napus,Compass,conventional,Sweden,58.527629,13.033413,NA,NA,NA,5,6,2013,NA,553.555884,kg/ha,NA,NA,NA,NA,NA,NA,32.05,NA,9.375,30.68125,984.5962499999999,0.5950416666666667,15,106.875,Chao1,16,0,5,1,5,0,4,1,0,0,0,100,30,visits per 100 flowers and hour,14.4,0.43636363636363634,1.7454545454545454,1.309090909090909,2.618181818181818,0,7.418181818181818,0.8727272727272727,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,9,Brassica napus,NA,conventional,Sweden,58.51405,13.378827,NA,NA,NA,5,6,2013,NA,1913.1443889583331,kg/ha,NA,NA,NA,NA,NA,NA,34.35,NA,31.625,30.2875,1042.97125,0.5802499999999999,11,45,Chao1,18,0,0,0,2,0,13,1,0,2,0,100,30,visits per 100 flowers and hour,9.320388349514563,0.9320388349514563,0,0,0.9320388349514563,0,7.456310679611651,0,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
Bart01,10,Brassica napus,NA,conventional,Sweden,58.351229,13.249006,NA,NA,NA,5,6,2013,NA,388.22113,kg/ha,NA,NA,NA,NA,NA,NA,26.85,NA,10.625,21.8625,582.07625,0.6237083333333333,13,60.5,Chao1,20,0,1,0,9,0,6,1,0,3,0,100,30,visits per 100 flowers and hour,14.823529411764707,2.823529411764706,0,0,4.235294117647059,0,7.0588235294117645,0.7058823529411765,0,0,0,10.1016/j.baae.2015.07.004,"Ignasi Bartomeus, Vesna Gagic, Riccardo Bommarco",nacho.bartomeus@gmail.com
