study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
bore02,ip3,Malus domestica,NA,conventional,Germany,47.80398929376553,9.019164601972806,501435,5294515,32T,NA,NA,2015,19413,7.339449541284402,final fruitset % (100*#fruits/#flowers),NA,NA,2.564102564102564,13.913043478260867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,26,1,1,0,0,19,1,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip4,Malus domestica,NA,conventional,Germany,47.771331499583596,9.248183073905942,518595,5290915,32T,NA,NA,2015,44919,3.932584269662921,final fruitset % (100*#fruits/#flowers),NA,NA,2.5,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,102,34,5,3,0,3,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip5,Malus domestica,NA,conventional,Germany,47.70163279392861,9.352537872832738,526449,5283199,32T,NA,NA,2015,19288,4.716981132075471,final fruitset % (100*#fruits/#flowers),NA,NA,3.0534351145038165,10.416666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,11,0,0,0,0,22,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip6,Malus domestica,NA,conventional,Germany,47.706622298265906,9.410624796897704,530804,5283775,32T,NA,NA,2015,32366,8.49056603773585,final fruitset % (100*#fruits/#flowers),NA,NA,8.219178082191782,9.638554216867469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,26,0,4,0,0,2,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip7,Malus domestica,NA,conventional,Germany,47.69033877522804,9.470930908275566,535339,5281991,32T,NA,NA,2015,29041,1.0416666666666665,final fruitset % (100*#fruits/#flowers),NA,NA,2.4590163934426235,12.38095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,22,1,0,0,0,2,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip8,Malus domestica,NA,conventional,Germany,47.69763936902182,9.483085127707357,536246,5282808,32T,NA,NA,2015,19053,4.464285714285714,final fruitset % (100*#fruits/#flowers),NA,NA,0,12.727272727272728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,42,0,0,0,0,3,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip9,Malus domestica,NA,conventional,Germany,47.729853147348884,9.470005411023699,535242.9,5286382.2,32T,NA,NA,2015,NA,0.9090909090909091,final fruitset % (100*#fruits/#flowers),NA,NA,0.7142857142857143,1.9417475728155338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip10,Malus domestica,NA,conventional,Germany,47.71473049828915,9.521120276114157,539087,5284726,32T,NA,NA,2015,16440,8.888888888888888,final fruitset % (100*#fruits/#flowers),NA,NA,1.7543859649122806,31.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,39,2,1,2,0,1,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip11,Malus domestica,NA,conventional,Germany,47.75171785666821,9.533296923368438,539972,5288843,32T,NA,NA,2015,6617,5.405405405405405,final fruitset % (100*#fruits/#flowers),NA,NA,0.7936507936507936,2.9126213592233006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,34,0,1,0,0,0,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip12,Malus domestica,NA,conventional,Germany,47.78790023533088,9.241973613874112,518124,5292755,32T,NA,NA,2015,26671,2.5862068965517246,final fruitset % (100*#fruits/#flowers),NA,NA,2.150537634408602,29.47368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,63,16,3,7,0,8,0,0,1,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip13,Malus domestica,NA,conventional,Germany,47.79443037092986,9.574125837829657,542997,5293612,32T,NA,NA,2015,38407,23.52941176470588,final fruitset % (100*#fruits/#flowers),NA,NA,0.689655172413793,28.888888888888886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,100,6,1,30,0,13,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip14,Malus domestica,NA,conventional,Germany,47.60917636972724,9.561477581576407,542199,5273016,32T,NA,NA,2015,19390,1.6129032258064515,final fruitset % (100*#fruits/#flowers),NA,NA,3.007518796992481,14.15929203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,15,0,1,0,0,11,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
bore02,ip15,Malus domestica,NA,conventional,Germany,47.62009873739732,9.590353719085746,544360,5274246,32T,NA,NA,2015,4969,0,final fruitset % (100*#fruits/#flowers),NA,NA,NA,23.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,49,1,0,0,0,5,0,0,0,0,120,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Virginie Boreux (now at Freiburg Uni), ETH Zurich, Project EcoFruit",virginie.boreux@nature.uni-freiburg.de
