study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
FREI04,AN6,Eulaema nigrita,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Eulaema nigrita,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa frontalis,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa frontalis,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Xylocopa frontalis,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Xylocopa frontalis,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa frontalis,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa frontalis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa frontalis,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa frontalis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa frontalis,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa frontalis,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa griscescens,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa griscescens,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa griscescens,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa griscescens,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa griscescens,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa griscescens,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa griscescens,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa griscescens,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa griscescens,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa griscescens,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa griscescens,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Xylocopa muscaria,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Xylocopa muscaria,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa muscaria,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa muscaria,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa muscaria,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa muscaria,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa muscaria,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Xylocopa muscaria,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Euglossa sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Euglossa sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Euglossa sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Euglossa sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Euglossa sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Euglossa sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Euglossa sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Euglossa sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Euglossa sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Euglossa sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Euglossa sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Euglossa sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Euglossa sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Melipona subnitida,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Melipona subnitida,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Melipona subnitida,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Melipona subnitida,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Melipona subnitida,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Melipona subnitida,other_wild_bees,Flower visit,8,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Melipona subnitida,other_wild_bees,Flower visit,9,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Melipona subnitida,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Melipona subnitida,other_wild_bees,Flower visit,10,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Melipona subnitida,other_wild_bees,Flower visit,8,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Melipona subnitida,other_wild_bees,Flower visit,9,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Partamona sp.,other_wild_bees,Flower visit,7,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Partamona sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Partamona sp.,other_wild_bees,Flower visit,14,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Partamona sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Trigona spinipes,other_wild_bees,Flower visit,9,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Trigona spinipes,other_wild_bees,Flower visit,11,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Trigona spinipes,other_wild_bees,Flower visit,10,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Trigona spinipes,other_wild_bees,Flower visit,13,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Trigona spinipes,other_wild_bees,Flower visit,8,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Trigona spinipes,other_wild_bees,Flower visit,16,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Trigona spinipes,other_wild_bees,Flower visit,14,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Trigona spinipes,other_wild_bees,Flower visit,11,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Trigona spinipes,other_wild_bees,Flower visit,16,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Trigona spinipes,other_wild_bees,Flower visit,18,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Trigona spinipes,other_wild_bees,Flower visit,9,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Trigona spinipes,other_wild_bees,Flower visit,16,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Augochloropsis sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Augochloropsis sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Augochloropsis sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Augochloropsis sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Augochloropsis sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Augochloropsis sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Augochloropsis sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Augochloropsis sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Augochloropsis sp.,other_wild_bees,Flower visit,7,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Augochloropsis sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN4,Augochloropsis sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Augochloropsis sp.,other_wild_bees,Flower visit,8,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Augochloropsis sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Augochloropsis sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Augochloropsis sp.,other_wild_bees,Flower visit,6,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Augochloropsis sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Augochloropsis sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Megalopta sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Megalopta sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Megalopta sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Megalopta sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Megalopta sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Megalopta sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Megalopta sp.,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Megalopta sp.,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN5,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Megalopta sp.,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Megalopta sp.,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Megalopta sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN6,Megalopta sp.,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Exomalopsis analis,other_wild_bees,Flower visit,1,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Exomalopsis analis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Exomalopsis analis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN1,Exomalopsis analis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Exomalopsis analis,other_wild_bees,Flower visit,4,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Exomalopsis analis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Exomalopsis analis,other_wild_bees,Flower visit,5,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN2,Exomalopsis analis,other_wild_bees,Flower visit,2,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Exomalopsis analis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
FREI04,AN3,Exomalopsis analis,other_wild_bees,Flower visit,3,600,NA,NA,"30 plant per site,	150 m, 4 sampling rounds (censuses) in one season "
