study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W1P0NN,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15854061,-47556498,NA,NA,NA,12,1,2015/2016,89,13872,kg/hectare,0.336046512,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,Chao1,NA,2,1,0,1,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W2P1N,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15858783,-47556498,NA,NA,NA,12,1,2015/2016,89,18448,kg/hectare,0.61005291,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W2P0N,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15857949,-47558164,NA,NA,NA,12,1,2015/2016,89,20448,kg/hectare,0.652040816,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W1P0S,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15871561,-47557886,NA,NA,NA,12,1,2015/2016,92,16512,kg/hectare,0.551871658,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,6,0,0,1,5,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W1P0NS,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15864338,-47558442,NA,NA,NA,12,1,2015/2016,89,13056,kg/hectare,0.405970149,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,Chao1,NA,2,1,0,0,1,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W1P1NS,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15861283,-47555109,NA,NA,NA,12,1,2015/2016,89,7904,kg/hectare,0.235238095,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,Chao1,NA,2,0,1,1,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,W2P0S,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15868227,-4756122,NA,NA,NA,12,1,2015/2016,92,15408,kg/hectare,0.413304721,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,L1P1,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15972117,-47572609,NA,NA,NA,12,2,2015/2016,145,4792,kg/hectare,0.915902141,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.615,Chao1,NA,13,2,0,4,5,0,0,0,0,2,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,L1P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15969894,-47575942,NA,NA,NA,12,2,2015/2016,145,58704,kg/hectare,0.839588101,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18.5,Chao1,NA,6,1,0,2,1,0,0,0,0,2,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,L2P1,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15974617,-47573998,NA,NA,NA,12,2,2015/2016,145,38256,kg/hectare,0.838947368,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Chao1,NA,2,0,0,0,2,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,L2P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15977394,-47577331,NA,NA,NA,12,2,2015/2016,145,2536,kg/hectare,0.552264808,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,4,2,0,0,2,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,L3P1,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15984339,-47568442,NA,NA,NA,12,2,2015/2016,145,37984,kg/hectare,0.748895899,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,6,1,0,0,5,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R1P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15695727,-47511219,NA,NA,NA,1,2,2015/2016,236,50608,kg/hectare,1.240392157,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10.143,Chao1,NA,7,0,5,2,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R2P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15697671,-47503997,NA,NA,NA,1,2,2015/2016,236,27152,kg/hectare,0.8485,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,6,5,0,0,1,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R3P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15696282,-47501497,NA,NA,NA,1,2,2015/2016,236,32752,kg/hectare,1.118579235,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4.5,Chao1,NA,4,2,0,1,1,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,D1P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15765449,-47332885,NA,NA,NA,1,2,2015/2016,115,2632,kg/hectare,0.421794872,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.239,Chao1,NA,22,17,2,0,2,0,0,0,0,1,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,D2P0,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15769338,-4733844,NA,NA,NA,1,2,2015/2016,115,36336,kg/hectare,0.599208443,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Chao1,NA,4,4,0,0,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R1P0N,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15689338,-47517886,NA,NA,NA,12,1,2016/2017,236,5595776,kg/hectare,1.218592334,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,4,3,0,1,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R3P0N,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15693782,-47501219,NA,NA,NA,12,1,2016/2017,236,39728,kg/hectare,0.889964158,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,1.01,0,0.01,0,1,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R1P0S,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15695449,-47511775,NA,NA,NA,12,1,2016/2017,236,46128,kg/hectare,1.029642857,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,NA,7.02,6,0.02,1,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,R3P0S,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-1570156,-47491497,NA,NA,NA,1,2,2016/2017,236,29584,kg/hectare,0.93857868,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Chao1,NA,15,13,0,0,2,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,J1P0N,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-1584841,-47580789,NA,NA,NA,12,1,2016/2017,35,5896,kg/hectare,1.220198675,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,Chao1,NA,9,3,0,5,0,0,0,0,0,1,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,J2P0N,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15844894,-47578164,NA,NA,NA,12,1,2016/2017,35,53056,kg/hectare,1.171731449,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.45,Chao1,NA,10,7,0,3,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,J1P0S,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15861561,-4759122,NA,NA,NA,12,1,2016/2017,55,80832,kg/hectare,1.302061856,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.963,Chao1,NA,27.020000000000003,4,0.01,21.01,1,0,0,0,0,1,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,J2P0S,Phaseolus vulgaris L.,BRS Estilo,conventional,Brazil,-15855449,-47603442,NA,NA,NA,12,1,2016/2017,55,5928,kg/hectare,1.1578125,yield.g.pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Chao1,NA,1,0,0,1,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1371/journal.pone.0204460,Davi L. Ramos; Felipe Deodato da S. e Silva,davi.ramos7@gmail.com
