study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
ramo01,A1P0GO ,Non identified bee,other_wild_bees,sweep net along a transect,1,50,NA,2206,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,A1P0GO ,Allograpta exotica cf.,syrphids,sweep net along a transect,2,50,NA,2206,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,A1P0GO ,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,2,50,NA,2206,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,A2P0GO ,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,2,50,NA,1935.0000000000002,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,A2P0GO ,"Paratrigona lineata Lepeletier, 1836",other_wild_bees,sweep net along a transect,2,50,NA,1935.0000000000002,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,A2P0GO ,Allograpta exotica cf.,syrphids,sweep net along a transect,2,50,NA,1935.0000000000002,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,A3P0GO,Non identified bee,other_wild_bees,sweep net along a transect,1,50,NA,1779,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J2P0 ,Allograpta exotica cf.,syrphids,sweep net along a transect,5,50,NA,3252,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J2P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,2,50,NA,3252,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J1P0 ,Bombus sp.,bumblebees,sweep net along a transect,1,50,NA,4690,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J1P0 ,Non identified bee,other_wild_bees,sweep net along a transect,2,50,NA,4690,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J1P0 ,"Trigona spinipes Fabricius, 1793",other_wild_bees,sweep net along a transect,4,50,NA,4690,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J1P0 ,Allograpta exotica cf.,syrphids,sweep net along a transect,13,50,NA,4690,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J1P0 ,"Paratrigona lineata Lepeletier, 1836",other_wild_bees,sweep net along a transect,1,50,NA,4690,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,J1P0 ,Brachygastra lecheguana,non_bee_hymenoptera,sweep net along a transect,1,50,NA,4690,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P1NN,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,1,50,NA,1454,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P1NN,Non identified bee,other_wild_bees,sweep net along a transect,2,50,NA,1454,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P1NN,"Trigona spinipes Fabricius, 1793",other_wild_bees,sweep net along a transect,1,50,NA,1454,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P0NN,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,1,50,NA,887,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P0NN,"Paratrigona lineata Lepeletier, 1836",other_wild_bees,sweep net along a transect,1,50,NA,887,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P0S ,"Trigona spinipes Fabricius, 1793",other_wild_bees,sweep net along a transect,1,50,NA,829.9999999999999,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P0S ,Allograpta exotica cf.,syrphids,sweep net along a transect,5,50,NA,830,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P0NS,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,1,50,NA,209,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P0NS,Allograpta exotica cf.,syrphids,sweep net along a transect,1,50,NA,209,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P1NS,Non identified bee,other_wild_bees,sweep net along a transect,1,50,NA,291,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,W1P1NS,Bombus  cf. brevivillus,bumblebees,sweep net along a transect,1,50,NA,291,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P1,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,2,50,NA,2363,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P1,"Paratrigona lineata Lepeletier, 1836",other_wild_bees,sweep net along a transect,2,50,NA,2363,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P1,Apoidea sp.1,other_wild_bees,sweep net along a transect,2,50,NA,2363,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P1,Pepsis sp.,non_bee_hymenoptera,sweep net along a transect,1,50,NA,2363,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P1,Allograpta exotica cf.,syrphids,sweep net along a transect,5,50,NA,2363,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P1,Brachygastra lecheguana,non_bee_hymenoptera,sweep net along a transect,1,50,NA,2363,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P0,Apoidea sp.1,other_wild_bees,sweep net along a transect,1,50,NA,970,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,1,50,NA,970,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P0,"Paratrigona lineata Lepeletier, 1836",other_wild_bees,sweep net along a transect,1,50,NA,970,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P0,Allograpta exotica cf.,syrphids,sweep net along a transect,1,50,NA,970,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P0,Polybia ignobilis,non_bee_hymenoptera,sweep net along a transect,1,50,NA,970,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L1P0,Brachygastra lecheguana,non_bee_hymenoptera,sweep net along a transect,1,50,NA,970,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L2P1,Allograpta exotica cf.,syrphids,sweep net along a transect,2,50,NA,1630,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L2P0,Allograpta exotica cf.,syrphids,sweep net along a transect,2,50,NA,1078,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L2P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,2,50,NA,1078,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L3P1,Allograpta exotica cf.,syrphids,sweep net along a transect,5,50,NA,1483,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,L3P1,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,1,50,NA,1483,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R1P0,"Paratrigona lineata Lepeletier, 1836",other_wild_bees,sweep net along a transect,1,50,NA,423,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R1P0,"Trigona spinipes Fabricius, 1793",other_wild_bees,sweep net along a transect,1,50,NA,423,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R1P0,Bombus  cf. brevivillus,bumblebees,sweep net along a transect,1,50,NA,423,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R1P0,"Bombus (Fervidobombus) morio Swederus, 1787",bumblebees,sweep net along a transect,1,50,NA,423,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R1P0,Bombus sp. ,bumblebees,sweep net along a transect,3,50,NA,423,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R2P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,5,50,NA,1320,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R2P0,Allograpta exotica cf.,syrphids,sweep net along a transect,1,50,NA,1320,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R3P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,2,50,NA,241,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R3P0,Apoidea sp.1,other_wild_bees,sweep net along a transect,1,50,NA,241,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,R3P0,Allograpta exotica cf.,syrphids,sweep net along a transect,1,50,NA,241,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,D1P0,Allograpta exotica cf.,syrphids,sweep net along a transect,2,50,NA,2403,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,D1P0,Bombus  cf. brevivillus,bumblebees,sweep net along a transect,2,50,NA,2403,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,D1P0,Polybia dimidiata,non_bee_hymenoptera,sweep net along a transect,1,50,NA,2403,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,D1P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,17,50,NA,2403,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
ramo01,D2P0,"Apis mellifera Linnaeus, 1758",honeybees,sweep net along a transect,4,50,NA,2275,Spatial replicates: two 25m observation transects per plot	2. Temporal replicates: 2Lumped sampling rounds per plot in one wet season 
