study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
chac04,CA4MON 2,Abeja marron cola negra,other_wild_bees,32 census of 15 minutes observation to a flowering branch,1,NA,480,NA,NA
chac04,CA4MON 2,Abeja negra,other_wild_bees,32 census of 15 minutes observation to a flowering branch,1,NA,480,NA,NA
chac04,CA4MON 2,Apis melifera,honeybees,32 census of 15 minutes observation to a flowering branch,115,NA,480,NA,NA
chac04,CA4MON 2,Bombus atratus,bumblebees,32 census of 15 minutes observation to a flowering branch,2,NA,480,NA,NA
chac04,CA4MON 2,Bombus negro ,bumblebees,32 census of 15 minutes observation to a flowering branch,3,NA,480,NA,NA
chac04,CA4MON 2,Coleoptera 2,beetles,32 census of 15 minutes observation to a flowering branch,13,NA,480,NA,NA
chac04,CA4MON 2,Coleoptera 3,beetles,32 census of 15 minutes observation to a flowering branch,1,NA,480,NA,NA
chac04,CA4MON 2,Diptero 1,other_flies,32 census of 15 minutes observation to a flowering branch,2,NA,480,NA,NA
chac04,CA4MON 2,Halictidae 2,other_wild_bees,32 census of 15 minutes observation to a flowering branch,2,NA,480,NA,NA
chac04,CE1CAS 6,Apis melifera,honeybees,25 census of 15 minutes observation to a flowering branch,17,NA,375,NA,NA
chac04,CE1CAS 6,Avispa marron,non_bee_hymenoptera,25 census of 15 minutes observation to a flowering branch,1,NA,375,NA,NA
chac04,CE1CAS 6,Bombus atratus,bumblebees,25 census of 15 minutes observation to a flowering branch,1,NA,375,NA,NA
chac04,CE1CAS 6,Coleoptera 2,beetles,25 census of 15 minutes observation to a flowering branch,3,NA,375,NA,NA
chac04,CE1CAS 6,Diptero 3,other_flies,25 census of 15 minutes observation to a flowering branch,2,NA,375,NA,NA
chac04,CE2CAS 4,Apis melifera,honeybees,40 census of 15 minutes observation to a flowering branch,294,NA,600,NA,NA
chac04,CE2CAS 4,Avispa marron,non_bee_hymenoptera,40 census of 15 minutes observation to a flowering branch,1,NA,600,NA,NA
chac04,CE2CAS 4,Bombus negro,bumblebees,40 census of 15 minutes observation to a flowering branch,5,NA,600,NA,NA
chac04,CE2CAS 4,Coleoptera 1,beetles,40 census of 15 minutes observation to a flowering branch,1,NA,600,NA,NA
chac04,CE2CAS 4,Diptero 3,other_flies,40 census of 15 minutes observation to a flowering branch,1,NA,600,NA,NA
chac04,CE2CAS 4,Mosca domestica,other_flies,40 census of 15 minutes observation to a flowering branch,1,NA,600,NA,NA
chac04,CE2CAS 4,Papilio thoas,lepidoptera,40 census of 15 minutes observation to a flowering branch,1,NA,600,NA,NA
chac04,CE2CAS 4,Xylocopa eximia,other_wild_bees,40 census of 15 minutes observation to a flowering branch,2,NA,600,NA,NA
chac04,CE3CAS 9,Apis melifera,honeybees,30 census of 15 minutes observation to a flowering branch,29,NA,450,NA,NA
chac04,CE3CAS 9,Avispa negra,non_bee_hymenoptera,30 census of 15 minutes observation to a flowering branch,1,NA,450,NA,NA
chac04,CE3CAS 9,Avispa negra ,non_bee_hymenoptera,30 census of 15 minutes observation to a flowering branch,1,NA,450,NA,NA
chac04,CE3CAS 9,Ligaidae ,other,30 census of 15 minutes observation to a flowering branch,1,NA,450,NA,NA
chac04,CE3CAS 9,Papilio thoas,lepidoptera,30 census of 15 minutes observation to a flowering branch,1,NA,450,NA,NA
chac04,CE4MON 3,Apis melifera,honeybees,32 census of 15 minutes observation to a flowering branch,60,NA,480,NA,NA
chac04,CE4MON 3,Coleoptera 2,beetles,32 census of 15 minutes observation to a flowering branch,1,NA,480,NA,NA
chac04,CE4MON 3,Diptero 1,other_flies,32 census of 15 minutes observation to a flowering branch,1,NA,480,NA,NA
